formula,minimum Number,range Number,avg_dev Number,minimum MendeleevNumber,maximum MendeleevNumber,range MendeleevNumber,mean MendeleevNumber,avg_dev MendeleevNumber,mode MendeleevNumber,maximum AtomicWeight,mean AtomicWeight,mode AtomicWeight,minimum MeltingT,maximum MeltingT,range MeltingT,mean MeltingT,avg_dev MeltingT,mode MeltingT,minimum Column,maximum Column,range Column,mean Column,avg_dev Column,mode Column,maximum Row,range Row,avg_dev Row,minimum CovalentRadius,maximum CovalentRadius,range CovalentRadius,mean CovalentRadius,avg_dev CovalentRadius,mode CovalentRadius,minimum Electronegativity,maximum Electronegativity,range Electronegativity,mean Electronegativity,avg_dev Electronegativity,mode Electronegativity,minimum NsValence,maximum NsValence,range NsValence,mean NsValence,avg_dev NsValence,mode NsValence,minimum NpValence,maximum NpValence,range NpValence,mean NpValence,avg_dev NpValence,mode NpValence,minimum NdValence,maximum NdValence,range NdValence,mean NdValence,avg_dev NdValence,mode NdValence,minimum NfValence,range NfValence,mean NfValence,avg_dev NfValence,mode NfValence,minimum NValence,maximum NValence,range NValence,mean NValence,avg_dev NValence,mode NValence,minimum NsUnfilled,range NsUnfilled,mean NsUnfilled,avg_dev NsUnfilled,mode NsUnfilled,minimum NpUnfilled,maximum NpUnfilled,range NpUnfilled,mean NpUnfilled,avg_dev NpUnfilled,mode NpUnfilled,minimum NdUnfilled,range NdUnfilled,mean NdUnfilled,avg_dev NdUnfilled,mode NdUnfilled,minimum NfUnfilled,range NfUnfilled,mean NfUnfilled,mode NfUnfilled,minimum NUnfilled,maximum NUnfilled,range NUnfilled,mean NUnfilled,avg_dev NUnfilled,mode NUnfilled,minimum GSvolume_pa,maximum GSvolume_pa,mean GSvolume_pa,avg_dev GSvolume_pa,mode GSvolume_pa,minimum GSbandgap,maximum GSbandgap,mean GSbandgap,avg_dev GSbandgap,mode GSbandgap,minimum GSmagmom,range GSmagmom,mean GSmagmom,avg_dev GSmagmom,mode GSmagmom,minimum SpaceGroupNumber,maximum SpaceGroupNumber,range SpaceGroupNumber,mean SpaceGroupNumber,avg_dev SpaceGroupNumber,mode SpaceGroupNumber,bandgap_transformed
Bi2Te2Se,34.0,49.0,17.759999999999998,86.0,90.0,4.0,88.2,1.7599999999999991,86.0,208.9804,150.42416,127.6,494.0,722.66,228.65999999999997,605.624,93.6288,544.4,15.0,16.0,1.0,15.6,0.4800000000000001,15.0,6.0,2.0,0.64,120.0,148.0,28.0,138.4,7.6800000000000015,138.0,2.02,2.55,0.5299999999999998,2.158,0.1567999999999998,2.02,2.0,2.0,0.0,2.0,0.0,2.0,3.0,4.0,1.0,3.6,0.48,3.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,5.6,6.720000000000001,0.0,16.0,29.0,13.0,21.2,6.24,16.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.4,0.48,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.4,0.48,2.0,25.92,34.7633333333,32.269333333320006,2.539733333327996,32.95,0.0,0.799,0.3454,0.27632,0.0,0.0,0.0,0.0,0.0,0.0,12.0,152.0,140.0,68.4,66.88,12.0,0.26236426446749106
Bi2Te3,52.0,31.0,14.88,86.0,90.0,4.0,88.4,1.9199999999999988,90.0,208.9804,160.15216,127.6,544.4,722.66,178.26,651.356,85.56479999999999,722.66,15.0,16.0,1.0,15.6,0.4800000000000001,16.0,6.0,1.0,0.4800000000000001,138.0,148.0,10.0,142.0,4.8,138.0,2.02,2.1,0.08,2.068,0.0384,2.1,2.0,2.0,0.0,2.0,0.0,2.0,3.0,4.0,1.0,3.6,0.48,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,5.6,6.719999999999999,0.0,16.0,29.0,13.0,21.2,6.24,16.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.4,0.48,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.4,0.48,2.0,32.95,34.7633333333,34.03799999998,0.8703999999839965,34.7633333333,0.0,0.464,0.2784,0.2227199999999999,0.464,0.0,0.0,0.0,0.0,0.0,12.0,152.0,140.0,96.0,67.2,152.0,0.22314355131420976
Bi3BTeO9,5.0,78.0,27.571428571428573,72.0,90.0,18.0,85.92857142857143,1.9897959183673453,87.0,208.9804,64.95334285714286,15.9994,54.8,2348.0,2293.2,371.2185714285714,406.8238775510204,54.8,13.0,16.0,3.0,15.571428571428571,0.6122448979591838,16.0,6.0,4.0,1.530612244897959,66.0,148.0,82.0,90.0,31.714285714285715,66.0,2.02,3.44,1.42,2.9400000000000004,0.6428571428571427,3.44,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,3.5714285714285716,0.6122448979591837,4.0,0.0,10.0,10.0,2.857142857142857,4.081632653061225,0.0,0.0,14.0,3.0,4.714285714285714,0.0,3.0,29.0,26.0,11.428571428571429,8.183673469387754,6.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.4285714285714284,0.6122448979591837,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.4285714285714284,0.6122448979591837,2.0,7.1725,34.7633333333,15.909345238092856,9.99656462584694,9.105,0.0,1.524,0.142,0.2434285714285713,0.0,0.0,0.0,0.0,0.0,0.0,12.0,166.0,154.0,33.0,36.0,12.0,1.2809338454620642
Bi3I4O13F3,8.0,75.0,24.41965973534972,86.0,96.0,10.0,89.21739130434783,3.3459357277882806,87.0,208.9804,60.84984737391304,15.9994,53.5,544.4,490.9,176.2391304347826,169.29792060491494,54.8,15.0,17.0,2.0,16.17391304347826,0.5028355387523632,16.0,6.0,4.0,1.4517958412098302,57.0,148.0,91.0,88.21739130434783,33.258979206049155,66.0,2.02,3.98,1.96,3.1895652173913045,0.4893005671077503,3.44,2.0,2.0,0.0,2.0,0.0,2.0,3.0,5.0,2.0,4.173913043478261,0.502835538752363,4.0,0.0,10.0,10.0,3.0434782608695654,4.234404536862004,0.0,0.0,14.0,1.826086956521739,3.1758034026465025,0.0,6.0,29.0,23.0,11.043478260869565,6.7561436672967865,6.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.826086956521739,0.502835538752363,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.826086956521739,0.502835538752363,2.0,9.105,43.015,18.191195652173914,12.484489603024574,9.105,0.0,1.97,0.4416521739130435,0.6144725897920605,0.0,0.0,0.0,0.0,0.0,0.0,12.0,64.0,52.0,21.434782608695652,14.805293005671077,12.0,1.547562508716013
Bi3Se2NO11,7.0,76.0,23.038062283737023,82.0,89.0,7.0,86.76470588235294,0.8304498269896189,87.0,208.9804,57.34478235294118,15.9994,54.8,544.4,489.6,193.3558823529412,194.63771626297577,54.8,15.0,16.0,1.0,15.764705882352942,0.3598615916955013,16.0,6.0,4.0,1.3287197231833912,66.0,148.0,82.0,87.11764705882354,29.22491349480969,66.0,2.02,3.44,1.42,3.0611764705882347,0.4902422145328721,3.44,2.0,2.0,0.0,2.0,0.0,2.0,3.0,4.0,1.0,3.764705882352941,0.3598615916955017,4.0,0.0,10.0,10.0,2.9411764705882355,4.152249134948097,0.0,0.0,14.0,2.4705882352941178,4.069204152249135,0.0,5.0,29.0,24.0,11.176470588235292,7.42560553633218,6.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.235294117647059,0.3598615916955017,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.235294117647059,0.3598615916955017,2.0,9.105,32.95,15.624338235294116,8.537448096885813,9.105,0.0,6.437,0.4726470588235294,0.778477508650519,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,22.941176470588236,20.124567474048444,12.0,1.5238800240724537
Bi4I,53.0,30.0,9.6,86.0,96.0,10.0,88.0,3.2,86.0,208.9804,192.56521400000003,208.9804,386.85,544.4,157.54999999999995,512.89,50.41599999999998,544.4,15.0,17.0,2.0,15.4,0.6400000000000002,15.0,6.0,1.0,0.3200000000000001,139.0,148.0,9.0,146.2,2.880000000000007,148.0,2.02,2.66,0.6400000000000001,2.148,0.2048000000000001,2.02,2.0,2.0,0.0,2.0,0.0,2.0,3.0,5.0,2.0,3.4,0.6399999999999999,3.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,11.2,4.48,14.0,17.0,29.0,12.0,26.6,3.839999999999999,29.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.6,0.6399999999999999,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.6,0.6399999999999999,3.0,32.95,43.015,34.963,3.2207999999999983,32.95,0.0,1.062,0.2124,0.33984,0.0,0.0,0.0,0.0,0.0,0.0,12.0,64.0,52.0,22.4,16.639999999999997,12.0,0.0
Bi4Pb7Se13,34.0,49.0,24.01388888888889,81.0,89.0,8.0,86.16666666666667,3.069444444444444,89.0,208.9804,138.0334,78.96,494.0,600.61,106.61,533.4945833333334,42.78579861111111,494.0,14.0,16.0,2.0,15.25,0.8125,16.0,6.0,2.0,0.9930555555555556,120.0,148.0,28.0,132.25,13.270833333333334,120.0,2.02,2.55,0.5299999999999998,2.3975,0.1652083333333332,2.55,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.25,0.8125,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,6.416666666666667,6.951388888888888,0.0,16.0,29.0,13.0,21.666666666666668,6.138888888888889,16.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.75,0.8125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.75,0.8125,2.0,25.92,32.95,27.730416666666667,1.9612847222222216,25.92,0.0,0.799,0.4327916666666667,0.3967256944444444,0.799,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,75.20833333333333,87.37847222222221,14.0,0.25464221837358075
Bi4Pd(SeO3)4,8.0,75.0,24.05442176870748,62.0,89.0,27.0,86.0,2.2857142857142856,87.0,208.9804,69.0559238095238,15.9994,54.8,1828.05,1773.25,316.1547619047619,298.691156462585,54.8,10.0,16.0,6.0,15.523809523809524,0.7256235827664399,16.0,6.0,4.0,1.469387755102041,66.0,148.0,82.0,95.38095238095238,33.578231292517,66.0,2.02,3.44,1.42,2.940952380952381,0.5703401360544218,3.44,0.0,2.0,2.0,1.9047619047619049,0.1814058956916101,2.0,0.0,4.0,4.0,3.619047619047619,0.5804988662131519,4.0,0.0,10.0,10.0,4.285714285714286,4.8979591836734695,0.0,0.0,14.0,2.6666666666666665,4.317460317460317,0.0,6.0,29.0,23.0,12.476190476190476,7.637188208616782,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0952380952380953,0.344671201814059,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0952380952380953,0.344671201814059,2.0,9.105,32.95,17.102380952380955,9.396281179138324,9.105,0.0,0.799,0.1521904761904762,0.2464036281179138,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,22.52380952380953,19.28344671201814,12.0,1.1184149159642893
Bi5IO7,8.0,75.0,34.79289940828402,86.0,96.0,10.0,87.3076923076923,1.3372781065088748,87.0,208.9804,98.75402076923076,15.9994,54.8,544.4,489.6,268.65,230.3,54.8,15.0,17.0,2.0,15.692307692307692,0.532544378698225,16.0,6.0,4.0,1.905325443786982,66.0,148.0,82.0,103.15384615384616,40.01183431952663,66.0,2.02,3.44,1.42,2.8338461538461535,0.6527810650887573,3.44,2.0,2.0,0.0,2.0,0.0,2.0,3.0,5.0,2.0,3.692307692307693,0.5325443786982248,4.0,0.0,10.0,10.0,4.615384615384615,4.970414201183432,0.0,0.0,14.0,5.384615384615385,6.627218934911243,0.0,6.0,29.0,23.0,15.692307692307692,10.437869822485206,6.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.3076923076923075,0.5325443786982248,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.3076923076923075,0.5325443786982248,2.0,9.105,43.015,20.884615384615383,12.685739644970417,9.105,0.0,1.062,0.0816923076923077,0.1508165680473372,0.0,0.0,0.0,0.0,0.0,0.0,12.0,64.0,52.0,16.0,7.384615384615385,12.0,1.324418957401803
Bi7O5F11,8.0,75.0,31.466918714555767,86.0,93.0,7.0,89.56521739130434,3.2854442344045367,93.0,208.9804,76.16705370434784,18.9984032,53.5,544.4,490.9,203.1869565217391,207.69489603024573,53.5,15.0,17.0,2.0,16.17391304347826,0.7901701323251418,17.0,6.0,4.0,1.6937618147448017,57.0,148.0,91.0,86.65217391304348,37.342155009451794,57.0,2.02,3.98,1.96,3.266086956521739,0.7584877126654064,3.98,2.0,2.0,0.0,2.0,0.0,2.0,3.0,5.0,2.0,4.173913043478261,0.7901701323251418,5.0,0.0,10.0,10.0,3.0434782608695654,4.234404536862004,0.0,0.0,14.0,4.260869565217392,5.928166351606806,0.0,6.0,29.0,23.0,13.478260869565217,9.448015122873343,7.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.826086956521739,0.7901701323251417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.826086956521739,0.7901701323251417,1.0,9.105,32.95,16.650326086956525,9.92154064272212,9.7075,0.0,1.97,0.9421739130434782,0.9831379962192816,1.97,0.0,0.0,0.0,0.0,0.0,12.0,15.0,3.0,13.434782608695652,1.4971644612476371,15.0,1.6193882432872684
Bi8Te7S5,16.0,67.0,22.08,86.0,90.0,4.0,87.9,1.519999999999999,86.0,208.9804,136.26841,208.9804,388.36,722.66,334.29999999999995,567.781,108.41529999999996,544.4,15.0,16.0,1.0,15.6,0.4800000000000001,15.0,6.0,3.0,0.9499999999999998,105.0,148.0,43.0,133.75,14.375,148.0,2.02,2.58,0.56,2.1879999999999997,0.1959999999999998,2.02,2.0,2.0,0.0,2.0,0.0,2.0,3.0,4.0,1.0,3.6,0.48,3.0,0.0,10.0,10.0,7.5,3.75,10.0,0.0,14.0,5.6,6.720000000000001,14.0,6.0,29.0,23.0,18.7,8.24,29.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.4,0.48,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.4,0.48,3.0,25.786875,34.7633333333,31.79388541665499,3.0035052083275033,32.95,0.0,2.202,0.7129,0.74455,0.0,0.0,0.0,0.0,0.0,0.0,12.0,152.0,140.0,75.5,53.55,12.0,0.3364722366212129
Bi9S6O7.5,8.0,75.0,34.29333333333334,86.0,88.0,2.0,86.86666666666666,0.6933333333333347,86.0,208.9804,97.47596,208.9804,54.8,544.4,489.6,339.5893333333333,189.85955555555557,544.4,15.0,16.0,1.0,15.6,0.48,15.0,6.0,4.0,1.7066666666666666,66.0,148.0,82.0,109.2,31.04,148.0,2.02,3.44,1.42,2.6426666666666665,0.5315555555555554,2.02,2.0,2.0,0.0,2.0,0.0,2.0,3.0,4.0,1.0,3.6,0.4799999999999999,3.0,0.0,10.0,10.0,4.0,4.8,10.0,0.0,14.0,5.6,6.72,14.0,6.0,29.0,23.0,15.2,11.04,29.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.4,0.4799999999999999,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.4,0.4799999999999999,3.0,9.105,32.95,23.0915,9.324333333333334,32.95,0.0,2.202,0.5871999999999999,0.8612266666666667,0.0,0.0,0.0,0.0,0.0,0.0,12.0,70.0,58.0,27.466666666666665,22.684444444444445,12.0,0.8197798314933114
BiAs2Os,33.0,50.0,23.25,57.0,86.0,29.0,77.75,10.375,84.0,208.9804,137.2634,74.9216,544.4,3306.0,2761.6,1507.6,899.1999999999999,1090.0,8.0,15.0,7.0,13.25,2.625,15.0,6.0,2.0,1.0,119.0,148.0,29.0,132.5,13.5,119.0,2.02,2.2,0.1800000000000001,2.1450000000000005,0.0624999999999998,2.18,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,2.25,1.125,3.0,6.0,10.0,4.0,9.0,1.5,10.0,0.0,14.0,7.0,7.0,0.0,15.0,29.0,14.0,20.25,5.25,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.25,1.125,3.0,0.0,4.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,3.25,0.375,3.0,14.09,32.95,22.847500000000004,5.051250000000002,22.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,134.5,61.25,166.0,0.0
BiBPbO4,5.0,78.0,30.653061224489793,72.0,87.0,15.0,83.85714285714286,4.204081632653059,87.0,208.9804,70.14128571428571,15.9994,54.8,2348.0,2293.2,530.3157142857143,543.4465306122448,54.8,13.0,16.0,3.0,15.142857142857142,0.979591836734694,16.0,6.0,4.0,1.6326530612244898,66.0,148.0,82.0,91.71428571428572,31.59183673469387,66.0,2.02,3.44,1.42,2.878571428571429,0.6416326530612244,3.44,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,3.142857142857143,0.979591836734694,4.0,0.0,10.0,10.0,2.857142857142857,4.081632653061225,0.0,0.0,14.0,4.0,5.714285714285714,0.0,3.0,29.0,26.0,12.0,9.428571428571429,6.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.857142857142857,0.979591836734694,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.857142857142857,0.979591836734694,2.0,7.1725,32.95,14.950357142857143,8.90265306122449,9.105,0.0,1.524,0.2177142857142857,0.3732244897959184,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,64.42857142857143,74.89795918367346,12.0,1.4350845252893227
BiBr3,35.0,48.0,18.0,86.0,95.0,9.0,92.75,3.375,95.0,208.9804,112.1731,79.904,265.8,544.4,278.59999999999997,335.45000000000005,104.475,265.8,15.0,17.0,2.0,16.5,0.75,17.0,6.0,2.0,0.75,120.0,148.0,28.0,127.0,10.5,120.0,2.02,2.96,0.94,2.7249999999999996,0.3525000000000001,2.96,2.0,2.0,0.0,2.0,0.0,2.0,3.0,5.0,2.0,4.5,0.75,5.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,3.5,5.25,0.0,17.0,29.0,12.0,20.0,4.5,17.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.5,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.5,0.75,1.0,29.48,32.95,30.3475,1.3012500000000005,29.48,0.0,1.457,1.09275,0.546375,1.457,0.0,0.0,0.0,0.0,0.0,12.0,64.0,52.0,51.0,19.5,64.0,1.297463147413275
BiBrO,8.0,75.0,27.333333333333332,86.0,95.0,9.0,89.33333333333333,3.777777777777776,86.0,208.9804,101.62793333333332,15.9994,54.8,544.4,489.6,288.3333333333333,170.71111111111108,54.8,15.0,17.0,2.0,16.0,0.6666666666666666,15.0,6.0,4.0,1.3333333333333333,66.0,148.0,82.0,111.33333333333331,30.222222222222225,66.0,2.02,3.44,1.42,2.806666666666666,0.5244444444444444,2.02,2.0,2.0,0.0,2.0,0.0,2.0,3.0,5.0,2.0,4.0,0.6666666666666666,3.0,0.0,10.0,10.0,6.666666666666667,4.444444444444444,0.0,0.0,14.0,4.666666666666667,6.222222222222222,0.0,6.0,29.0,23.0,17.333333333333332,7.777777777777778,6.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.6666666666666666,1.0,9.105,32.95,23.845,9.826666666666666,9.105,0.0,1.457,0.4856666666666667,0.6475555555555556,0.0,0.0,0.0,0.0,0.0,0.0,12.0,64.0,52.0,29.333333333333332,23.11111111111111,12.0,1.366091653802371
BiClO,8.0,75.0,31.333333333333332,86.0,94.0,8.0,89.0,3.3333333333333335,86.0,208.9804,86.81093333333332,15.9994,54.8,544.4,489.6,256.93333333333334,191.6444444444444,54.8,15.0,17.0,2.0,16.0,0.6666666666666666,15.0,6.0,4.0,1.5555555555555554,66.0,148.0,82.0,105.33333333333331,28.444444444444443,66.0,2.02,3.44,1.42,2.873333333333333,0.568888888888889,2.02,2.0,2.0,0.0,2.0,0.0,2.0,3.0,5.0,2.0,4.0,0.6666666666666666,3.0,0.0,10.0,10.0,3.3333333333333335,4.444444444444445,0.0,0.0,14.0,4.666666666666667,6.222222222222222,0.0,6.0,29.0,23.0,14.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.6666666666666666,1.0,9.105,32.95,22.18416666666667,8.719444444444443,9.105,0.0,2.493,0.831,1.108,0.0,0.0,0.0,0.0,0.0,0.0,12.0,64.0,52.0,29.333333333333332,23.11111111111111,12.0,1.4951487660319727
BiIO3F2,8.0,75.0,24.3265306122449,86.0,96.0,10.0,89.85714285714286,3.5510204081632657,87.0,208.9804,60.26855377142856,15.9994,53.5,544.4,490.9,171.80714285714288,167.89591836734695,54.8,15.0,17.0,2.0,16.285714285714285,0.6122448979591836,16.0,6.0,4.0,1.4285714285714286,57.0,148.0,91.0,85.57142857142857,33.10204081632653,66.0,2.02,3.98,1.96,3.28,0.537142857142857,3.44,2.0,2.0,0.0,2.0,0.0,2.0,3.0,5.0,2.0,4.285714285714286,0.6122448979591837,4.0,0.0,10.0,10.0,2.857142857142857,4.081632653061225,0.0,0.0,14.0,2.0,3.4285714285714284,0.0,6.0,29.0,23.0,11.142857142857142,6.775510204081632,6.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.7142857142857142,0.6122448979591838,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.7142857142857142,0.6122448979591838,2.0,9.105,43.015,17.52785714285714,11.688367346938774,9.105,0.0,1.97,0.7145714285714285,0.8166530612244898,0.0,0.0,0.0,0.0,0.0,0.0,12.0,64.0,52.0,20.285714285714285,12.489795918367347,12.0,1.6034198401085376
BiO,8.0,75.0,37.5,86.0,87.0,1.0,86.5,0.5,86.0,208.9804,112.4899,15.9994,54.8,544.4,489.6,299.59999999999997,244.8,54.8,15.0,16.0,1.0,15.5,0.5,15.0,6.0,4.0,2.0,66.0,148.0,82.0,107.0,41.0,66.0,2.02,3.44,1.42,2.73,0.71,2.02,2.0,2.0,0.0,2.0,0.0,2.0,3.0,4.0,1.0,3.5,0.5,3.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,14.0,7.0,7.0,0.0,6.0,29.0,23.0,17.5,11.5,6.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.5,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.5,0.5,2.0,9.105,32.95,21.027500000000003,11.9225,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,12.0,0.0,12.0,0.0
BiP3(PbO4)3,8.0,75.0,24.216066481994456,81.0,87.0,6.0,85.36842105263158,2.127423822714683,87.0,208.9804,58.71023610526317,15.9994,54.8,600.61,545.8100000000001,208.1963157894737,193.7637673130194,54.8,14.0,16.0,2.0,15.473684210526317,0.6648199445983382,16.0,6.0,4.0,1.263157894736842,66.0,148.0,82.0,89.42105263157895,29.58448753462604,66.0,2.02,3.44,1.42,2.9926315789473685,0.5650969529085872,3.44,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.473684210526316,0.6648199445983379,4.0,0.0,10.0,10.0,2.1052631578947367,3.32409972299169,0.0,0.0,14.0,2.9473684210526314,4.653739612188365,0.0,5.0,29.0,24.0,10.526315789473683,7.462603878116343,6.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.526315789473684,0.6648199445983379,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.526315789473684,0.6648199445983379,2.0,9.105,32.95,15.486879699242104,8.061321725358448,9.105,0.0,1.625,0.2565789473684211,0.4321329639889197,0.0,0.0,0.0,0.0,0.0,0.0,2.0,225.0,223.0,44.05263157894737,57.14127423822715,12.0,1.547562508716013
BiPO4,8.0,75.0,20.444444444444446,83.0,87.0,4.0,86.16666666666667,1.1111111111111096,87.0,208.9804,50.658627,15.9994,54.8,544.4,489.6,180.15,167.13333333333333,54.8,15.0,16.0,1.0,15.666666666666666,0.4444444444444446,16.0,6.0,4.0,1.1111111111111112,66.0,148.0,82.0,86.5,27.333333333333332,66.0,2.02,3.44,1.42,2.9949999999999997,0.5933333333333334,3.44,2.0,2.0,0.0,2.0,0.0,2.0,3.0,4.0,1.0,3.6666666666666665,0.4444444444444445,4.0,0.0,10.0,10.0,1.6666666666666667,2.777777777777778,0.0,0.0,14.0,2.3333333333333335,3.8888888888888897,0.0,5.0,29.0,24.0,9.666666666666666,6.444444444444444,6.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.3333333333333335,0.4444444444444445,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.3333333333333335,0.4444444444444445,2.0,9.105,32.95,15.323373015866666,8.291164021155556,9.105,0.0,1.625,0.2708333333333333,0.4513888888888888,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,10.0,10.333333333333334,2.7777777777777772,12.0,1.5789787049493917
BiPb2S2I3,16.0,67.0,20.6875,81.0,96.0,15.0,89.0,5.25,96.0,208.9804,133.52797625,126.90447,386.85,600.61,213.76,460.36125,91.1340625,386.85,14.0,17.0,3.0,15.75,1.0625,17.0,6.0,3.0,0.9375,105.0,148.0,43.0,133.375,14.1875,139.0,2.02,2.66,0.6400000000000001,2.4775,0.188125,2.66,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,3.75,1.0625,5.0,0.0,10.0,10.0,7.5,3.75,10.0,0.0,14.0,5.25,6.5625,0.0,6.0,29.0,23.0,18.5,7.375,17.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.25,1.0625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.25,1.0625,1.0,25.786875,43.015,33.723593750000006,6.968554687500002,43.015,0.0,2.202,0.94875,0.7115625000000001,1.062,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,99.25,62.875,64.0,0.9555114450274363
